Date,Time,Stretcher Pts hrly,Stretcher Pts cum,Ambulatory Pts hrly,Ambulatory Pts cum,Total Inflow hrly,Total Inflow cum,Ambulances hrly,Ambulances cum,FLS hrly,Adm. requests cum,Admissions cum,Pts.waiting for admission CUM,Total Stretcher pts,Triage hallway pts,Triage hallway pts TBS,Re-Oriented Nurse cum,Re-Oriented MD QTrack D/C,Re-Oriented MD QTrack NotD/C,Resus Pts,Totalpts in PODs except Psych,Green Pts,Green Pts TBS,Yellow PTS,Yellow Pts TBS,Orancge Pts except psych,Orange Pts TBS,Consults > 2h in PODS except IM,Consult for IM >4h in PODS,Plain films reqs > 2 h in PODs,CTs reqs > 2 h in PODs,Post POD (Family room),Stretcher Pts in Vertical,Stretcher Pts TBS in Vertical,Stretcher Pts in Vertical on Lazyboy,Vertical Pts Waiting for Results,Ambulatory Pts in Vertical,Ambulatory Pts TBS in Vertical,QTrack Patients TBS,GARAGE patient TBS,Consults > 2h in Vertical Except IM,Consult for IM >4h in Vertical,Plain films reqs > 2 hr in Vertical,CTs reqs > 2 hrs in Vertical,Psych Stretcher Pts1pt,Psych pts waiting for admission,ds,Total Pod TBS,Total Vertical TBS,Stretcher Overflow
05/24/23,20,9,151,4,72,13,223,1,33,0,28,11,28,104,3,3,26,3,6,4,54,19,2,17,0,18,4,10,2,3,7,0,29,9,6,6,13,10,4,0,2,1,0,6,14,8,2023-05-24 20:00:00,9,23,3
05/24/23,21,8,159,3,75,11,234,4,37,0,29,12,28,105,3,3,26,3,6,4,53,18,2,17,3,18,4,11,2,1,8,0,30,9,7,6,10,9,2,0,4,1,1,7,15,8,2023-05-24 21:00:00,12,20,3
05/24/23,22,3,162,2,77,5,239,0,37,0,33,15,29,109,2,2,26,3,3,4,56,20,3,18,2,18,4,8,3,0,5,0,32,11,8,8,13,12,2,0,6,1,0,6,15,10,2023-05-24 22:00:00,11,25,2
05/24/23,23,8,170,1,78,9,248,3,40,0,36,22,25,108,2,2,26,4,2,5,54,20,3,17,1,17,2,8,3,0,1,0,32,13,8,7,12,10,2,0,5,1,0,6,15,11,2023-05-24 23:00:00,8,25,2
05/24/23,24,2,172,2,80,4,252,3,43,0,40,24,27,99,2,2,26,4,3,4,53,20,1,16,1,17,0,8,3,0,4,0,25,12,8,6,11,11,3,0,3,1,0,5,15,12,2023-05-25 00:00:00,4,26,2
05/25/23,1,1,1,2,2,3,3,0,0,0,0,0,27,93,0,0,1,0,3,5,52,19,1,16,2,17,0,7,3,0,2,0,21,8,8,4,11,10,3,0,3,0,1,7,15,12,2023-05-25 01:00:00,3,21,0
05/25/23,2,2,3,2,4,4,7,0,0,0,3,2,28,90,0,0,2,0,3,5,48,17,2,15,1,16,0,5,4,0,3,0,22,6,9,5,11,11,3,0,5,0,1,5,15,12,2023-05-25 02:00:00,3,20,0
05/25/23,3,1,4,0,4,1,8,0,0,0,4,2,29,87,0,0,2,0,3,4,47,16,1,15,1,16,0,6,3,0,4,0,20,4,10,5,12,12,3,0,5,0,1,2,16,13,2023-05-25 03:00:00,2,19,0
05/25/23,4,1,5,0,4,1,9,0,0,0,5,2,30,85,0,0,2,0,3,3,47,16,0,15,0,16,0,8,3,0,2,0,19,1,13,5,12,11,3,0,6,0,2,5,16,13,2023-05-25 04:00:00,0,15,0
05/25/23,5,1,6,0,4,1,10,1,1,0,6,2,31,85,0,0,2,0,3,3,48,17,1,15,0,16,0,8,4,0,3,0,18,1,13,6,7,5,1,0,6,0,2,5,16,13,2023-05-25 05:00:00,1,7,0
05/25/23,6,3,9,0,4,3,13,2,3,0,8,2,33,82,0,0,2,0,3,3,49,17,1,16,0,16,0,9,2,0,2,0,14,0,10,6,4,0,0,0,6,1,2,7,16,13,2023-05-25 06:00:00,1,0,0
05/25/23,7,1,10,2,6,3,16,1,4,0,8,2,33,87,0,0,2,0,3,4,42,13,0,16,1,13,0,6,1,0,2,7,18,0,12,7,2,1,1,0,9,2,2,5,16,13,2023-05-25 07:00:00,1,2,7
05/25/23,8,7,17,7,13,14,30,1,5,0,8,3,31,84,0,0,3,0,3,4,39,12,0,16,1,11,0,7,1,0,2,7,18,2,12,4,9,9,1,0,9,2,2,6,16,13,2023-05-25 08:00:00,1,12,7
05/25/23,9,6,23,8,21,14,44,1,6,0,8,3,31,97,0,0,4,0,3,5,41,13,1,15,0,13,1,9,1,0,4,6,29,2,11,3,7,7,1,0,8,2,2,5,16,13,2023-05-25 09:00:00,2,10,6
05/25/23,10,6,29,5,26,11,55,2,8,0,11,5,31,93,0,0,5,0,1,3,40,12,0,15,0,13,0,9,1,0,5,5,29,2,12,9,6,5,1,0,10,2,2,2,16,13,2023-05-25 10:00:00,0,8,5
05/25/23,11,5,34,11,37,16,71,2,10,0,14,7,32,92,0,0,8,0,5,3,37,11,0,14,0,12,1,6,1,1,5,5,30,0,13,8,6,6,5,0,10,2,2,2,17,13,2023-05-25 11:00:00,1,11,5
05/25/23,12,8,42,4,41,12,83,3,13,0,16,10,30,92,0,0,8,1,6,3,40,13,1,14,0,13,1,5,0,1,5,3,33,0,14,10,7,7,3,0,6,1,1,2,13,11,2023-05-25 12:00:00,2,10,3
05/25/23,13,5,47,8,49,13,96,0,13,1,17,11,29,88,0,0,10,2,7,3,38,13,0,11,0,14,0,2,0,1,3,0,34,3,11,9,3,3,3,0,2,1,1,4,13,11,2023-05-25 13:00:00,0,9,0
05/25/23,14,9,56,8,57,17,113,3,16,0,18,13,29,85,0,0,13,4,8,3,39,14,1,11,2,14,0,6,0,1,3,0,29,5,10,7,2,2,4,0,1,1,1,3,14,12,2023-05-25 14:00:00,3,11,0
05/25/23,15,6,62,4,61,10,123,1,17,0,18,15,27,84,0,0,14,5,7,3,41,15,1,11,0,15,1,9,0,2,6,0,27,8,7,8,4,4,2,0,3,1,0,4,13,11,2023-05-25 15:00:00,2,14,0
05/25/23,16,9,71,3,64,12,135,4,21,0,22,18,27,82,0,0,16,8,6,2,45,16,1,13,2,16,3,8,0,0,3,0,21,3,7,8,5,5,1,0,5,0,0,4,14,11,2023-05-25 16:00:00,6,9,0
05/25/23,17,11,82,6,70,17,152,3,24,0,29,20,31,86,1,1,16,8,4,3,49,18,3,15,3,16,2,4,0,0,5,0,19,1,6,5,4,0,1,0,4,0,0,3,14,10,2023-05-25 17:00:00,9,2,1
05/25/23,18,7,89,4,74,11,163,2,26,0,30,23,29,88,0,0,16,8,1,5,50,19,3,14,3,17,2,4,0,1,2,0,19,2,7,6,9,5,0,0,6,0,0,4,14,10,2023-05-25 18:00:00,8,7,0
05/25/23,19,5,94,2,76,7,170,3,29,0,30,25,25,83,0,0,16,8,0,4,50,18,1,14,1,18,2,6,1,3,1,0,17,1,5,8,9,2,0,0,3,0,1,2,12,8,2023-05-25 19:00:00,4,3,0
05/25/23,20,8,102,1,77,9,179,2,31,0,37,29,26,80,0,0,16,8,0,3,49,18,3,12,1,19,1,3,0,2,1,0,17,3,4,6,7,2,0,0,2,0,1,5,11,8,2023-05-25 20:00:00,5,5,0
05/25/23,21,3,105,4,81,7,186,1,32,0,39,29,28,73,0,0,16,8,0,2,43,15,1,9,1,19,1,0,1,2,0,0,18,0,4,6,7,5,0,0,2,0,0,2,10,8,2023-05-25 21:00:00,3,5,0
05/25/23,22,6,111,2,83,8,194,2,34,0,39,32,25,71,0,0,16,8,0,2,45,16,1,11,2,18,0,4,1,2,1,0,13,1,6,2,8,5,0,0,2,0,0,3,11,8,2023-05-25 22:00:00,3,6,0
05/25/23,23,5,116,3,86,8,202,1,35,0,41,34,25,61,0,0,16,8,0,3,40,14,0,12,1,14,0,7,0,0,0,0,11,0,5,1,12,5,0,0,2,0,0,4,7,7,2023-05-25 23:00:00,1,5,0
05/25/23,24,7,123,2,88,9,211,2,37,0,41,34,25,63,0,0,16,8,0,3,40,16,3,12,1,12,0,8,1,0,0,0,12,4,6,6,5,5,0,0,1,0,0,2,8,8,2023-05-26 00:00:00,4,9,0
05/26/23,1,5,5,2,2,7,7,3,3,0,0,0,25,63,0,0,0,0,0,4,40,17,2,11,1,12,0,10,1,0,1,0,11,4,6,3,5,5,0,0,1,0,0,2,8,8,2023-05-26 01:00:00,3,9,0
05/26/23,2,6,11,1,3,7,14,0,3,0,1,1,25,66,0,0,0,0,0,4,43,17,0,12,1,14,2,14,0,0,0,0,10,0,7,2,9,9,0,0,1,0,0,2,9,8,2023-05-26 02:00:00,3,9,0
05/26/23,3,1,12,0,3,1,15,0,3,0,2,1,26,65,0,0,1,0,0,3,44,18,0,13,0,13,1,14,0,0,0,0,9,0,7,3,10,8,0,0,1,0,0,2,9,8,2023-05-26 03:00:00,1,8,0
05/26/23,4,4,16,0,3,4,19,3,6,0,2,2,25,68,0,0,1,0,0,3,45,17,0,14,1,14,1,14,0,0,0,0,10,0,7,4,8,8,0,0,2,0,0,3,10,8,2023-05-26 04:00:00,2,8,0
05/26/23,5,2,18,0,3,2,21,1,7,0,2,2,25,70,0,0,1,0,0,3,47,18,1,14,1,15,1,14,0,0,0,0,10,0,9,2,8,6,0,0,3,0,0,2,10,8,2023-05-26 05:00:00,3,6,0
05/26/23,6,0,18,0,3,0,21,0,7,0,3,2,26,69,0,0,1,0,0,3,46,18,1,13,1,15,1,15,0,0,0,0,10,0,9,6,3,2,0,0,4,0,0,2,10,8,2023-05-26 06:00:00,3,2,0
05/26/23,7,2,20,0,3,2,23,0,7,0,3,2,26,73,0,0,1,0,0,3,45,18,0,12,0,15,1,19,0,0,0,0,14,2,7,5,0,0,0,0,4,0,0,2,11,8,2023-05-26 07:00:00,1,2,0
05/26/23,8,1,21,6,9,7,30,0,7,0,4,3,26,70,0,0,1,0,0,2,44,16,0,13,0,15,1,18,0,0,1,0,13,0,6,1,5,2,0,0,3,0,0,3,11,8,2023-05-26 08:00:00,1,2,0
05/26/23,9,8,29,13,22,21,51,0,7,0,4,3,26,75,0,0,1,0,0,2,47,18,1,13,1,16,1,18,0,1,0,0,15,2,7,4,14,11,0,0,5,0,0,3,11,8,2023-05-26 09:00:00,3,13,0
05/26/23,10,9,38,7,29,16,67,3,10,0,6,4,27,75,1,1,1,0,3,2,48,17,0,15,2,16,0,21,0,0,0,0,13,0,8,5,18,9,1,0,5,0,0,2,11,8,2023-05-26 10:00:00,3,10,1
05/26/23,11,8,46,7,36,15,82,3,13,1,7,6,25,82,0,0,1,0,6,4,47,17,2,14,1,16,0,22,1,0,0,0,18,0,9,9,8,3,4,0,4,0,0,3,13,8,2023-05-26 11:00:00,3,7,0
05/26/23,12,5,51,11,47,16,98,1,14,0,7,6,25,84,1,1,5,1,6,3,48,18,3,15,3,15,0,17,2,0,3,2,17,2,8,7,14,6,2,0,4,0,0,3,13,8,2023-05-26 12:00:00,7,10,3
05/26/23,13,9,60,7,54,16,114,3,17,0,9,6,26,88,0,0,6,3,6,3,49,20,4,15,2,14,1,9,2,0,4,6,19,1,9,8,13,8,1,0,6,0,0,3,11,7,2023-05-26 13:00:00,7,10,6
05/26/23,14,6,66,7,61,13,127,1,18,0,11,7,27,91,0,0,8,7,5,3,52,20,2,15,1,17,2,9,0,0,2,6,18,2,10,5,14,7,2,0,7,0,1,2,12,6,2023-05-26 14:00:00,5,11,6
05/26/23,15,8,74,5,66,13,140,5,23,0,12,16,19,97,4,4,9,7,4,6,52,19,1,16,2,17,2,13,0,0,2,3,21,2,11,7,10,6,0,0,6,0,1,5,11,6,2023-05-26 15:00:00,9,8,7
05/26/23,16,9,83,8,74,17,157,3,26,0,14,16,18,94,5,5,9,9,4,5,49,18,1,16,4,15,1,12,1,0,2,3,20,0,10,8,12,6,1,0,5,1,0,4,12,6,2023-05-26 16:00:00,11,7,8
05/26/23,17,7,90,9,83,16,173,3,29,0,17,17,20,94,4,3,11,10,3,6,52,20,1,17,1,15,0,10,2,4,7,1,20,0,2,8,10,6,1,0,4,1,3,7,11,6,2023-05-26 17:00:00,5,7,5
05/26/23,18,9,99,5,88,14,187,4,33,0,20,24,17,91,6,5,11,10,6,6,48,19,0,15,0,14,0,8,1,3,8,1,20,1,3,7,8,7,3,0,2,0,3,2,10,6,2023-05-26 18:00:00,5,11,7
05/26/23,19,3,102,4,92,7,194,2,35,0,24,27,18,84,0,0,11,10,7,5,51,21,1,15,2,15,2,6,0,4,7,0,19,1,3,5,4,4,2,0,2,0,2,4,9,5,2023-05-26 19:00:00,5,7,0
05/26/23,20,5,107,5,97,10,204,4,39,1,26,30,17,81,0,0,11,10,5,3,50,19,1,15,0,16,2,5,0,2,6,0,19,1,2,8,5,4,2,0,2,0,0,3,9,5,2023-05-26 20:00:00,3,7,0
05/26/23,21,7,114,6,103,13,217,4,43,0,26,30,17,84,0,0,11,10,4,5,51,20,1,15,1,16,3,5,1,2,4,0,19,1,2,6,6,6,0,0,1,1,0,3,9,5,2023-05-26 21:00:00,5,7,0
05/26/23,22,5,119,3,106,8,225,2,45,0,31,33,19,82,0,0,11,10,2,5,49,20,1,15,0,14,2,5,1,2,3,0,18,0,3,4,6,6,0,0,1,0,0,2,10,5,2023-05-26 22:00:00,3,6,0
05/26/23,23,1,120,3,109,4,229,0,45,0,32,33,20,71,0,0,11,10,0,5,47,18,1,13,0,16,2,7,1,0,2,0,9,0,3,0,7,7,0,0,1,0,0,2,10,6,2023-05-26 23:00:00,3,7,0
05/26/23,24,3,123,1,110,4,233,1,46,0,33,33,21,64,0,0,11,10,0,5,46,17,1,14,1,15,0,8,0,1,2,0,2,0,1,1,8,8,0,0,2,0,0,4,11,6,2023-05-27 00:00:00,2,8,0
05/27/23,1,4,4,1,1,5,5,1,1,0,2,0,23,61,0,0,0,0,1,5,44,17,0,12,0,15,2,8,0,3,4,0,2,1,1,0,7,7,1,0,2,0,0,2,10,7,2023-05-27 01:00:00,2,9,0
05/27/23,2,2,6,3,4,5,10,0,1,0,2,2,21,64,1,1,0,0,1,5,46,17,1,13,1,16,0,10,1,3,6,0,2,0,1,2,6,6,1,0,3,0,0,2,10,7,2023-05-27 02:00:00,3,7,1
05/27/23,3,1,7,3,7,4,14,0,1,0,5,5,21,61,0,0,0,0,0,4,46,16,0,13,0,17,1,13,1,3,6,0,1,0,1,1,6,6,0,0,3,0,0,2,10,7,2023-05-27 03:00:00,1,6,0
05/27/23,4,3,10,2,9,5,19,1,2,0,5,6,20,62,0,0,0,0,0,3,48,18,1,14,1,16,1,19,1,4,9,0,1,0,1,2,7,4,0,0,2,0,0,2,10,7,2023-05-27 04:00:00,3,4,0
05/27/23,5,2,12,0,9,2,21,0,2,0,6,6,21,61,0,0,1,0,0,3,47,18,0,14,1,15,1,20,1,1,2,0,1,0,1,4,6,2,0,0,2,0,1,3,10,7,2023-05-27 05:00:00,2,2,0
05/27/23,6,2,14,1,10,3,24,0,2,0,8,6,23,64,0,0,1,0,1,3,46,17,0,14,0,15,1,20,2,0,2,0,4,0,4,3,3,0,1,0,2,0,1,4,11,7,2023-05-27 06:00:00,1,1,0
05/27/23,7,4,18,5,15,9,33,0,2,1,9,6,24,63,0,0,1,0,3,4,44,16,0,15,0,13,0,20,1,0,2,0,4,0,4,4,7,7,3,0,2,0,0,4,11,7,2023-05-27 07:00:00,0,10,0
05/27/23,8,6,24,1,16,7,40,1,3,0,9,6,24,64,0,0,1,0,3,4,46,17,1,15,0,14,1,21,2,0,3,0,3,0,3,0,9,9,3,0,2,0,0,4,11,7,2023-05-27 08:00:00,2,12,0
05/27/23,9,3,27,7,23,10,50,1,4,0,9,6,24,71,0,0,1,0,4,4,44,15,1,15,1,14,1,20,2,0,2,1,11,3,4,1,7,6,2,0,2,0,2,5,11,7,2023-05-27 09:00:00,3,11,1
05/27/23,10,7,34,6,29,13,63,2,6,0,10,7,24,75,0,0,3,0,3,4,45,16,1,14,0,15,0,19,1,0,2,1,13,3,2,5,9,7,3,0,3,0,2,5,12,7,2023-05-27 10:00:00,1,13,1
05/27/23,11,9,43,5,34,14,77,3,9,0,11,7,24,75,1,1,3,0,5,5,43,15,3,13,0,15,0,14,1,0,2,3,12,2,3,6,13,9,3,0,5,0,2,5,11,6,2023-05-27 11:00:00,4,14,4
05/27/23,12,9,52,5,39,14,91,1,10,0,13,7,26,81,0,0,3,0,3,4,45,14,1,16,2,15,1,12,1,1,3,3,19,2,6,6,17,13,3,0,6,0,2,4,10,7,2023-05-27 12:00:00,4,18,3
05/27/23,13,7,59,6,45,13,104,3,13,0,16,9,27,75,0,0,5,0,3,6,44,15,2,16,1,13,0,12,0,2,3,4,11,1,3,2,22,18,3,0,4,0,1,3,10,7,2023-05-27 13:00:00,3,22,4
05/27/23,14,9,68,3,48,12,116,1,14,0,19,10,29,85,0,0,7,0,3,5,44,16,1,13,0,15,1,8,0,0,3,4,20,11,2,3,14,9,1,0,3,0,1,3,12,7,2023-05-27 14:00:00,2,21,4
05/27/23,15,13,81,4,52,17,133,2,16,0,21,11,30,89,0,0,7,0,4,4,41,16,2,11,0,14,0,11,0,1,8,5,28,18,3,4,14,11,2,0,4,0,1,3,11,7,2023-05-27 15:00:00,2,31,5
05/27/23,16,8,89,5,57,13,146,3,19,0,21,15,26,94,0,0,10,1,2,3,44,17,2,15,3,12,1,11,0,2,10,5,31,21,3,5,14,12,2,0,4,0,1,4,11,7,2023-05-27 16:00:00,6,35,5
05/27/23,17,11,100,6,63,17,163,3,22,0,22,15,27,95,1,1,12,1,1,4,46,18,3,13,0,15,2,11,0,2,11,4,29,18,3,5,14,11,1,0,6,0,1,3,11,7,2023-05-27 17:00:00,6,30,5
05/27/23,18,8,108,4,67,12,175,2,24,0,25,15,30,100,1,1,12,1,1,5,49,17,3,15,2,17,2,11,1,2,13,3,32,11,7,9,12,7,1,0,1,0,0,2,10,7,2023-05-27 18:00:00,8,19,4
05/27/23,19,6,114,2,69,8,183,1,25,1,28,16,32,106,0,0,13,1,1,5,53,21,6,15,1,17,1,9,1,7,16,3,36,12,8,10,10,6,1,0,1,0,0,2,9,8,2023-05-27 19:00:00,8,19,3
05/27/23,20,7,121,3,72,10,193,2,27,0,31,18,33,105,0,0,13,1,2,5,52,21,5,16,1,15,1,7,1,4,16,4,34,13,10,8,11,9,2,0,2,0,0,3,10,8,2023-05-27 20:00:00,7,24,4
05/27/23,21,5,126,7,79,12,205,4,31,0,33,22,30,100,0,0,14,1,3,5,50,20,1,15,0,15,2,6,1,2,10,4,32,10,12,9,16,15,2,0,2,0,2,4,9,7,2023-05-27 21:00:00,3,27,4
05/27/23,22,3,129,3,82,6,211,1,32,0,35,25,29,101,2,2,14,1,2,4,50,20,0,14,0,16,3,6,1,0,3,5,31,10,14,8,14,13,1,0,3,0,3,8,9,8,2023-05-27 22:00:00,5,24,7
05/27/23,23,5,134,2,84,7,218,1,33,0,37,27,29,94,0,0,14,1,2,3,51,21,2,14,1,16,4,6,1,0,1,5,26,6,10,6,14,12,1,0,5,0,1,7,9,8,2023-05-27 23:00:00,7,19,5
05/27/23,24,4,138,2,86,6,224,1,34,0,38,27,30,88,0,0,14,1,1,3,48,17,1,15,3,16,3,5,1,0,1,5,23,6,9,8,14,13,1,0,5,1,1,6,9,8,2023-05-28 00:00:00,7,20,5
05/28/23,1,5,5,4,4,9,9,4,4,0,3,1,32,89,0,0,0,0,2,5,49,20,1,13,3,16,3,6,3,0,6,5,21,7,10,5,18,18,2,0,5,1,1,6,9,9,2023-05-28 01:00:00,7,27,5
05/28/23,2,2,7,3,7,5,14,1,5,0,3,2,31,88,1,1,0,0,3,4,50,20,1,15,0,15,2,7,2,2,8,6,18,7,10,1,20,20,3,0,5,1,1,6,9,9,2023-05-28 02:00:00,4,30,7
05/28/23,3,0,7,1,8,1,15,0,5,0,3,3,30,85,0,0,0,0,3,4,48,18,0,14,0,16,0,10,2,1,1,6,17,7,9,1,20,20,3,0,6,0,2,3,10,9,2023-05-28 03:00:00,0,30,6
05/28/23,4,1,8,1,9,2,17,0,5,0,3,3,30,85,0,0,0,0,3,4,48,18,0,14,0,16,0,13,1,3,2,6,17,2,10,6,19,17,3,0,7,0,2,5,10,9,2023-05-28 04:00:00,0,22,6
05/28/23,5,2,10,0,9,2,19,1,6,0,3,3,30,87,0,0,0,0,3,3,51,19,1,15,1,17,0,15,2,4,1,6,17,2,10,9,16,13,3,0,8,0,3,5,10,9,2023-05-28 05:00:00,2,18,6
05/28/23,6,2,12,1,10,3,22,2,8,0,3,3,30,87,0,0,0,0,3,3,52,20,0,15,0,17,0,19,1,6,7,6,16,1,10,7,15,13,1,0,8,0,3,6,10,9,2023-05-28 06:00:00,0,15,6
05/28/23,7,3,15,2,12,5,27,1,9,0,4,4,30,87,1,1,0,0,3,3,53,20,1,16,0,17,0,18,0,4,1,6,14,0,9,8,11,11,2,0,8,0,3,7,10,9,2023-05-28 07:00:00,2,13,7
05/28/23,8,3,18,9,21,12,39,1,10,0,6,4,32,86,1,1,0,0,3,3,52,20,1,15,0,17,0,16,0,6,1,6,14,0,9,9,19,19,2,0,8,0,5,7,10,9,2023-05-28 08:00:00,2,21,7
05/28/23,9,3,21,7,28,10,49,1,11,0,6,5,30,85,0,0,0,0,2,2,54,21,2,15,0,18,1,16,0,5,2,6,13,0,9,3,22,12,1,0,7,0,5,6,10,9,2023-05-28 09:00:00,3,13,6
05/28/23,10,4,25,8,36,12,61,0,11,0,6,6,29,87,0,0,0,0,3,3,52,19,1,16,2,17,0,16,0,1,2,7,15,0,10,3,24,14,2,0,7,0,2,5,10,9,2023-05-28 10:00:00,3,16,7
05/28/23,11,3,28,9,45,12,73,0,11,0,6,6,29,81,0,0,1,0,2,3,51,19,0,16,1,16,0,14,0,0,2,5,11,0,7,7,28,13,0,0,5,0,2,8,11,9,2023-05-28 11:00:00,1,13,5
05/28/23,12,3,31,6,51,9,82,0,11,0,8,6,31,75,0,0,3,0,0,4,45,19,1,15,0,11,0,10,0,0,2,7,9,0,7,5,25,14,0,0,4,0,1,9,10,9,2023-05-28 12:00:00,1,14,7
05/28/23,13,7,38,7,58,14,96,2,13,0,10,7,31,73,0,0,4,0,0,3,49,21,2,14,0,14,1,15,0,0,5,6,5,0,4,7,30,17,0,0,3,0,1,8,10,9,2023-05-28 13:00:00,3,17,6
05/28/23,14,5,43,3,61,8,104,3,16,0,10,7,31,75,0,0,4,0,0,3,48,19,1,15,1,14,1,15,2,4,3,4,9,0,7,6,24,12,0,0,2,0,0,4,11,9,2023-05-28 14:00:00,3,12,4
05/28/23,15,10,53,2,63,12,116,2,18,0,11,9,30,75,0,0,4,0,0,3,49,20,2,14,2,15,1,16,2,2,4,4,8,0,6,6,27,14,0,0,4,0,0,2,11,9,2023-05-28 15:00:00,5,14,4
05/28/23,16,5,58,8,71,13,129,2,20,0,13,9,32,92,0,0,4,0,1,4,47,20,3,14,1,13,0,12,3,1,3,4,26,9,11,4,15,11,1,0,4,0,0,5,11,10,2023-05-28 16:00:00,4,21,4
05/28/23,17,5,63,7,78,12,141,1,21,0,15,11,32,90,1,1,4,0,1,4,43,18,1,12,0,13,0,10,3,0,2,2,29,9,13,2,19,16,1,0,1,0,0,4,11,11,2023-05-28 17:00:00,2,26,3
05/28/23,18,5,68,1,79,6,147,1,22,0,18,12,34,90,0,0,4,0,1,4,45,16,0,14,1,15,0,6,1,0,0,1,29,5,13,4,22,20,1,0,0,0,1,5,11,11,2023-05-28 18:00:00,1,26,1
05/28/23,19,8,76,1,80,9,156,3,25,0,19,12,35,93,0,0,4,0,1,3,48,17,3,15,1,16,0,6,2,0,1,0,31,7,14,4,19,14,1,0,2,0,2,6,11,11,2023-05-28 19:00:00,4,22,0
05/28/23,20,8,84,8,88,16,172,3,28,0,22,13,37,95,0,0,4,0,1,5,51,18,4,15,1,18,0,4,2,0,0,0,28,5,15,4,25,21,0,0,1,1,2,5,11,11,2023-05-28 20:00:00,5,26,0
05/28/23,21,10,94,4,92,14,186,3,31,0,22,15,35,95,1,1,5,0,1,4,51,19,3,14,0,18,0,4,3,1,0,0,26,5,12,5,27,22,0,0,2,1,2,4,13,11,2023-05-28 21:00:00,4,27,1
05/28/23,22,2,96,4,96,6,192,1,32,0,23,15,36,101,0,0,5,0,2,4,48,19,0,13,1,16,1,6,2,0,0,0,35,9,12,5,16,14,0,0,2,2,1,3,14,11,2023-05-28 22:00:00,2,23,0
05/28/23,23,8,104,5,101,13,205,5,37,0,23,21,30,94,3,3,6,0,2,4,45,18,0,11,1,16,0,7,4,0,1,0,27,7,9,9,18,15,0,0,1,2,1,4,15,11,2023-05-28 23:00:00,4,22,3
05/28/23,24,3,107,1,102,4,209,2,39,0,25,23,30,94,0,0,6,0,1,4,47,18,1,12,3,17,1,11,4,0,1,0,28,11,9,11,12,12,0,0,1,3,1,6,15,12,2023-05-29 00:00:00,5,23,0
05/29/23,1,1,1,2,2,3,3,1,1,0,3,0,33,87,0,0,1,0,1,5,46,17,1,12,2,17,1,16,4,0,3,0,20,10,7,7,10,10,0,0,2,2,1,2,16,13,2023-05-29 01:00:00,4,20,0
05/29/23,2,4,5,1,3,5,8,1,2,0,4,0,35,83,0,0,1,0,0,5,45,17,0,12,0,16,1,13,4,0,1,0,17,9,7,2,12,12,0,0,1,2,1,2,16,14,2023-05-29 02:00:00,1,21,0
05/29/23,3,3,8,3,6,6,14,1,3,0,7,0,37,87,0,0,1,0,0,5,45,15,0,14,1,16,0,17,3,0,1,0,21,13,6,2,11,10,0,0,2,3,1,2,16,14,2023-05-29 03:00:00,1,23,0
05/29/23,4,0,8,1,7,1,15,0,3,0,8,0,38,84,0,0,1,0,2,5,43,14,0,14,0,15,0,18,2,0,1,0,20,10,5,3,10,9,2,0,3,4,1,2,16,14,2023-05-29 04:00:00,0,21,0
05/29/23,5,3,11,0,7,3,18,0,3,0,9,1,38,82,0,0,1,0,2,4,44,16,1,13,0,15,0,20,3,0,1,0,18,6,6,5,7,4,2,0,3,3,1,2,16,14,2023-05-29 05:00:00,1,12,0
05/29/23,6,4,15,1,8,5,23,0,3,0,10,2,39,81,0,0,1,0,2,5,45,17,2,13,0,15,0,21,3,0,2,0,15,2,7,9,5,5,2,0,3,2,1,3,16,14,2023-05-29 06:00:00,2,9,0
05/29/23,7,7,22,0,8,7,30,1,4,0,12,2,41,82,0,0,1,0,2,5,46,16,0,14,1,16,1,21,3,0,0,0,15,3,4,8,7,7,2,0,2,2,1,2,16,14,2023-05-29 07:00:00,2,12,0
05/29/23,8,7,29,5,13,12,42,1,5,0,12,2,41,84,0,0,1,0,2,6,46,16,0,13,1,17,1,23,3,0,0,0,16,1,5,8,12,12,2,0,3,2,1,4,16,14,2023-05-29 08:00:00,2,15,0
